#,moniker_name,domain,reliability_mean,reliability_label,bias_mean,bias_label
1960,Daily Kos' The Brief,.pod.dailykosthebrief.adfontesmedia.com,29.77777667,Mixed Reliability/Opinion OR Other Issues,-22.533332,Hyper-Partisan Left
1961,BASED Politics Podcast,.pod.basedpolitics.adfontesmedia.com,30.11111,Mixed Reliability/Opinion OR Other Issues,11.77777667,Skews Right
1962,The Re-Education with Eli Lake,.pod.thereeducationwithelilake.adfontesmedia.com,35.44444333,Generally Reliable/Analysis OR Other Issues,5.888888333,Middle
1963,Radio Atlantic,.pod.radioatlantic.adfontesmedia.com,40.88889,Reliable; Analysis/Fact Reporting,-8.296298889,Skews Left
1964,Unruly with Ryan & Rob,.pod.unrulywithryanandrob.adfontesmedia.com,17.77777667,Unreliable; Problematic,-32.11111333,Most Extreme Left
1965,In the Litter Box,.pod.inthelitterbox.adfontesmedia.com,11.933334,Unreliable; Misleading,29.866664,Hyper-Partisan Right
1966,KSL,.ksl.com,44.555555,Reliable; Analysis/Fact Reporting,-0.144444667,Middle
1967,Net Assessment,.pod.netassessment.adfontesmedia.com,37.77778,Generally Reliable/Analysis OR Other Issues,7.37037,Skews Right
1968,Politically Georgia,.pod.politicallygeorgia.adfontesmedia.com,36.22222333,Generally Reliable/Analysis OR Other Issues,-9.333333333,Skews Left
1969,That Trippi Show,.pod.thattrippishow.adfontesmedia.com,32.66666667,Generally Reliable/Analysis OR Other Issues,-14.22222,Strong Left
1970,One Decision,.pod.onedecision.adfontesmedia.com,38.55555667,Generally Reliable/Analysis OR Other Issues,0,Middle
1971,Monsanto News,.monsanto.news,17.70588137,Unreliable; Problematic,-3.579365714,Middle
1972,TGP FactCheck,.tgpfactcheck.com,17.72916672,Unreliable; Problematic,19.37037074,Hyper-Partisan Right
1973,Vision Times,.visiontimes.com,24.93750063,Mixed Reliability/Opinion OR Other Issues,18.12345667,Hyper-Partisan Right
1974,unDivided with Brandi Kruse,.pod.undividedwithbrandikruse.adfontesmedia.com,28.55555667,Mixed Reliability/Opinion OR Other Issues,16.55555333,Strong Right
1975,The Rest is Politics,.pod.therestispolitics.adfontesmedia.com,35.55555667,Generally Reliable/Analysis OR Other Issues,-8,Skews Left
1976,Gender News,.gender.news,17.86538538,Unreliable; Problematic,19.3733328,Hyper-Partisan Right
1977,Womens Health News,.womenshealth.news,9.463104885,Unreliable; Misleading,25.17906347,Hyper-Partisan Right
1978,Natural Health News,.naturalhealth.news,14.10606114,Unreliable; Misleading,22.0711108,Hyper-Partisan Right
1979,Natural Medicine News,.naturalmedicine.news,17.80555708,Unreliable; Problematic,16.53333311,Strong Right
1980,Vaccines News,.vaccines.news,13.26415019,Unreliable; Misleading,21.67708375,Hyper-Partisan Right
1981,Fake Science News,.fakescience.news,12.41580814,Unreliable; Misleading,23.19354806,Hyper-Partisan Right
1982,Science Clowns,.scienceclowns.com,10.16120328,Unreliable; Misleading,24.37920404,Hyper-Partisan Right
1983,Real Science News,.realsciencenews.com,12.72548882,Unreliable; Misleading,17.805128,Strong Right
1984,Heavy Metals News,.heavymetals.news,12.48995964,Unreliable; Misleading,16.01129898,Strong Right
1985,Richmond Free Press,.richmondfreepress.com,42.16666556,Reliable; Analysis/Fact Reporting,-4.055556667,Middle
1986,Capital B,.capitalbnews.org,41.45614053,Reliable; Analysis/Fact Reporting,-10.82258113,Skews Left
1987,RFK Jr The Defender Podcast,.pod.rfkjrthedefenderpodcast.adfontesmedia.com,16.6333305,Unreliable; Problematic,12.6875,Strong Right
1988,ABC News TV Network,.tv.abctvnetwork.adfontesmedia.com,40.66667,Reliable; Analysis/Fact Reporting,-11.33333,Skews Left
1989,Al Jazeera TV Network,.tv.aljazeeratvnetwork.adfontesmedia.com,40.16667,Reliable; Analysis/Fact Reporting,-15.16667,Strong Left
1990,CBS News TV Network,.tv.cbstvnetwork.adfontesmedia.com,43.5,Reliable; Analysis/Fact Reporting,-6.5,Skews Left
1991,NBC News TV Network,.tv.nbcnewstvnetwork.adfontesmedia.com,41.5,Reliable; Analysis/Fact Reporting,-6,Middle
1992,TYT TV Network,.tv.tyttvnetwork.adfontesmedia.com,23.33333,Unreliable; Problematic,-22.33333,Hyper-Partisan Left
1993,Horns of a Dilemma,.pod.hornsofadilemma.adfontesmedia.com,40.11111,Reliable; Analysis/Fact Reporting,1.444443333,Middle
1994,Daily News Brief,.pod.trtdailynewsbrief.adfontesmedia.com,47.88888667,Reliable; Analysis/Fact Reporting,0,Middle
1995,Buckrail,.buckrail.com,44.17543842,Reliable; Analysis/Fact Reporting,-0.280701579,Middle
1996,Stacker,.stacker.com,41.49019588,Reliable; Analysis/Fact Reporting,-1.7499995,Middle
1997,Posse Comitatus by Jessica Pishko,.sheriffs.substack.com,25.13888792,Mixed Reliability/Opinion OR Other Issues,-21.86111042,Hyper-Partisan Left
1998,Filter Magazine,.filtermag.org,32.07407389,Generally Reliable/Analysis OR Other Issues,-12.49166575,Strong Left
1999,Medical Daily,.medicaldaily.com,42.066666,Reliable; Analysis/Fact Reporting,0.111111333,Middle
2000,Democracy-ish,.pod.democracyish.adfontesmedia.com,19.81481333,Unreliable; Problematic,-25.9999975,Hyper-Partisan Left
2001,Lever Time,.pod.levertime.adfontesmedia.com,31.7500025,Mixed Reliability/Opinion OR Other Issues,-23.75,Hyper-Partisan Left
2002,SCOTUStalk,.podscotustalk.adfontesmedia.com,40.33333333,Reliable; Analysis/Fact Reporting,-2.11111,Middle
2003,Capital Record,.pod.capitalrecord.adfontesmedia.com,32.88888667,Generally Reliable/Analysis OR Other Issues,8.555556667,Skews Right
2004,The Toast,.pod.themorningtoast.adfontesmedia.com,27.88889,Mixed Reliability/Opinion OR Other Issues,-9.77778,Skews Left
2005,NYT: First Person,.pod.firstperson.adfontesmedia.com,37.88889,Generally Reliable/Analysis OR Other Issues,-8.370372222,Skews Left
2006,NPR: Life Kit,.pod.lifekit.adfontesmedia.com,31.77778,Mixed Reliability/Opinion OR Other Issues,-17.416665,Strong Left
2007,Marketplace Tech,.pod.marketplacetech.adfontesmedia.com,40.25,Reliable; Analysis/Fact Reporting,-8.8,Skews Left
2008,Money Rehab with Nicole Lapin,.pod.moneyrehabwithnicolelapin.adfontesmedia.com,38.22222333,Generally Reliable/Analysis OR Other Issues,-0.11111,Middle
2009,The Best One Yet,.pod.thebestoneyet.adfontesmedia.com,36.5000025,Generally Reliable/Analysis OR Other Issues,-1.0833325,Middle
2010,The Emily Show,.pod.theemilyshow.adfontesmedia.com,43.22222333,Reliable; Analysis/Fact Reporting,-0.11111,Middle
2011,Real Vision Daily Briefing,.pod.realvisionsdailybriefing.adfontesmedia.com,36.55555667,Generally Reliable/Analysis OR Other Issues,4.333335,Middle
2012,The TMZ Podcast,.pod.thetmzpodcast.adfontesmedia.com,30.11111,Mixed Reliability/Opinion OR Other Issues,-2.444446667,Middle
2013,The Jordan Harbinger Show,.pod.thejordanharbingershow.adfontesmedia.com,36.88888667,Generally Reliable/Analysis OR Other Issues,0,Middle
2014,Feminine Chaos,.pod.femininechaos.adfontesmedia.com,29.55555333,Mixed Reliability/Opinion OR Other Issues,-14.51282154,Strong Left
2015,The Jenna Ellis Show,.pod.thejennaellisshow.adfontesmedia.com,17.26667,Unreliable; Problematic,22.733334,Hyper-Partisan Right
2016,Limited Liability Podcast,.pod.limitedliabilitypodcast.adfontesmedia.com,35.88888667,Generally Reliable/Analysis OR Other Issues,3.333333333,Middle
2017,The Readout Loud,.pod.thereadoutloud.adfontesmedia.com,40.33333333,Reliable; Analysis/Fact Reporting,-6.51852,Skews Left
2018,The Day,.theday.com,42.08333313,Reliable; Analysis/Fact Reporting,-3.666667273,Middle
2019,Univision News,.univision.com,40.50309247,Reliable; Analysis/Fact Reporting,-3.400524882,Middle
2020,Conversations with Bill Kristol,.pod.conversationswithbillkristol.adfontesmedia.com,37.466666,Generally Reliable/Analysis OR Other Issues,-6.022221333,Skews Left
2021,Conversations with Tyler,.pod.conversationswithtyler.adfontesmedia.com,39.25,Generally Reliable/Analysis OR Other Issues,4.952378571,Middle
2022,The Ohio Press Network,.theohiopressnetwork.com,33.98148167,Generally Reliable/Analysis OR Other Issues,12.36734673,Strong Right
2023,Liberty Sentinel,.libertysentinel.org,12.68253952,Unreliable; Misleading,24.03418838,Hyper-Partisan Right
2024,The Humanist,.thehumanist.com,35.93333333,Generally Reliable/Analysis OR Other Issues,-14.33333315,Strong Left
2025,Trial Site News,.trialsitenews.com,18.79532298,Unreliable; Problematic,19.04694915,Hyper-Partisan Right
2026,The Lima News,.limaohio.com,42.42105316,Reliable; Analysis/Fact Reporting,-0.2000004,Middle
2027,FOX Boston 25 News WFXT,.boston25news.com,45.33333286,Reliable; Analysis/Fact Reporting,-0.142856667,Middle
2028,KMTV 3 News Now,.3newsnow.com,44.9833335,Reliable; Analysis/Fact Reporting,1.086956522,Middle
2029,ABC 6 Indianapolis WRTV,.wrtv.com,44.50980353,Reliable; Analysis/Fact Reporting,-0.019608235,Middle
2030,Press of Atlantic City,.pressofatlanticcity.com,42.12962889,Reliable; Analysis/Fact Reporting,-2.238095238,Middle
2031,ABC 27 Harrisburg WHTM,.abc27.com,45.24999958,Reliable; Analysis/Fact Reporting,-1.17284,Middle
2032,CenLA Now - WNTZ FOX 48,.cenlanow.com,42.07575727,Reliable; Analysis/Fact Reporting,-0.19697,Middle
2033,KRQE News 13,.krqe.com,44.23188478,Reliable; Analysis/Fact Reporting,-0.217391304,Middle
2034,FOX 8 New Orleans,.fox8live.com,45.61111056,Reliable; Analysis/Fact Reporting,0.537036667,Middle
2035,KWTV - NEWS 9,.news9.com,46.199999,Reliable; Analysis/Fact Reporting,-0.3,Middle
2036,Political Breakdown,.pod.politicalbreakdown.adfontesmedia.com,39.22222333,Generally Reliable/Analysis OR Other Issues,-15,Strong Left
2037,NPR: Pop Culture Happy Hour,.pod.popculturehappyhour.adfontesmedia.com,36.33333333,Generally Reliable/Analysis OR Other Issues,-10.22222,Skews Left
2038,10 Blocks,.pod.10blocks.adfontesmedia.com,39.77777667,Generally Reliable/Analysis OR Other Issues,6.444446667,Skews Right
2039,NBC 10 Rochester - WHEC,.whec.com,45.84444467,Reliable; Analysis/Fact Reporting,-0.244444,Middle
2040,ABC 6 Rochester KAAL,.kaaltv.com,46.77777867,Reliable; Analysis/Fact Reporting,0,Middle
2041,Pahrump Valley Times,.pvtimes.com,45.444444,Reliable; Analysis/Fact Reporting,3,Middle
2042,WTEN NEWS10,.news10.com,44.56862706,Reliable; Analysis/Fact Reporting,-0.235294118,Middle
2043,The Daily Reflector,.reflector.com,44.066666,Reliable; Analysis/Fact Reporting,-2.796297222,Middle
2044,Rocky Mount Telegram,.rockymounttelegram.com,45.08333188,Reliable; Analysis/Fact Reporting,0,Middle
2045,The Daily Advance,.dailyadvance.com,42.68888933,Reliable; Analysis/Fact Reporting,0.488889333,Middle
2046,GazetteXtra,.gazettextra.com,45.12698476,Reliable; Analysis/Fact Reporting,-0.063492381,Middle
2047,Cleburne Times-Review,.cleburnetimesreview.com,43.875,Reliable; Analysis/Fact Reporting,2.515151818,Middle
2048,Woodward News,.woodwardnews.net,46.13725412,Reliable; Analysis/Fact Reporting,-0.137254706,Middle
2049,Millennials Are Killing Capitalism,.pod.millennialsarekillingcapitalism.adfontesmedia.com,29.22222,Mixed Reliability/Opinion OR Other Issues,-24.44444333,Hyper-Partisan Left
2050,The Muckrake Political Podcast,.pod.muckrakepoliticalpodcast.adfontesmedia.com,24.49999833,Mixed Reliability/Opinion OR Other Issues,-21.44444333,Hyper-Partisan Left
2051,The Foreign Affairs Interview,.pod.theforeignaffairsinterview.adfontesmedia.com,37.33333,Generally Reliable/Analysis OR Other Issues,-16.166667,Strong Left
2052,Betches Sup,.pod.betchessup.adfontesmedia.com,25.61110833,Mixed Reliability/Opinion OR Other Issues,-15.6666675,Strong Left
2053,Let's Talk Elections (YouTube),.tv.letstalkelections-youtube.adfontesmedia.com,39.15151455,Generally Reliable/Analysis OR Other Issues,-6.4,Skews Left
2054,LegalEagle (YouTube),.tv.legaleagle-youtube.adfontesmedia.com,37.333332,Generally Reliable/Analysis OR Other Issues,-9.035087895,Skews Left
2055,youThe Ring of Fire (YouTube),.tv.theringoffire-youtube.adfontesmedia.com,28.00252455,Mixed Reliability/Opinion OR Other Issues,-18.67483647,Hyper-Partisan Left
2056,Jacksonville Daily Record,.jaxdailyrecord.com,45.66666611,Reliable; Analysis/Fact Reporting,0.018518333,Middle
2057,The Alpena News,.thealpenanews.com,41.92647059,Reliable; Analysis/Fact Reporting,0.352941176,Middle
2058,WPSD Local 6,.wpsdlocal6.com,45.01587238,Reliable; Analysis/Fact Reporting,-0.444444762,Middle
2059,Shaw Local,.shawlocal.com,43.57894684,Reliable; Analysis/Fact Reporting,-1.590908636,Middle
2060,KTXS News,.ktxs.com,44.94117706,Reliable; Analysis/Fact Reporting,-0.156862941,Middle
2061,Johnson City Press,.johnsoncitypress.com,43.50980412,Reliable; Analysis/Fact Reporting,-0.058823529,Middle
2062,Albany Herald,.albanyherald.com,44.93333467,Reliable; Analysis/Fact Reporting,0.222222667,Middle
2063,Bakersfield.com,.bakersfield.com,42.78494613,Reliable; Analysis/Fact Reporting,-2.360360811,Middle
2064,13 WMAZ,.13wmaz.com,45.08333312,Reliable; Analysis/Fact Reporting,-0.041666875,Middle
2065,The Peterborough Examiner,.thepeterboroughexaminer.com,43.08695652,Reliable; Analysis/Fact Reporting,-3.572916875,Middle
2066,The San Fernando Valley Sun,.sanfernandosun.com,45,Reliable; Analysis/Fact Reporting,-0.8,Middle
2067,Big Bear Grizzly,.bigbeargrizzly.net,41.55555533,Reliable; Analysis/Fact Reporting,-0.333333333,Middle
2068,WBOC TV 16,.wboc.com,46.38596474,Reliable; Analysis/Fact Reporting,-0.140351053,Middle
2069,The Biz Minneapolis - AM 1440,.twincitiesbusinessradio.com,44.155556,Reliable; Analysis/Fact Reporting,-1.833333333,Middle
2070,Narcity,.narcity.com,40.31372471,Reliable; Analysis/Fact Reporting,-0.039215882,Middle
2071,ThePatriotNurse (YouTube),.tv.thepatriotnurse-youtube.adfontesmedia.com,18.57971022,Unreliable; Problematic,20.56521652,Hyper-Partisan Right
2072,Alaska Magazine,.alaskamagazine.com,40.70833312,Reliable; Analysis/Fact Reporting,-0.229166875,Middle
2073,Sun Journal,.sunjournal.com,43.75555467,Reliable; Analysis/Fact Reporting,0.022222667,Middle
2074,Central Maine - Kennebec Journal & Morning Sentinel,.centralmaine.com,44.33333227,Reliable; Analysis/Fact Reporting,-0.621212273,Middle
2075,The Roanoke Times,.roanoke.com,42.91111067,Reliable; Analysis/Fact Reporting,-0.066666667,Middle
2076,AgUpdate,.agupdate.com,42.22222222,Reliable; Analysis/Fact Reporting,-5.55556E-07,Middle
2077,WNYT NewsChannel 13,.wnyt.com,43.04444533,Reliable; Analysis/Fact Reporting,-4.857144286,Middle
2078,ABC 5 Minneapolis-St. Paul KSTP,.kstp.com,44.958335,Reliable; Analysis/Fact Reporting,-0.22916625,Middle
2079,KOTV - News On 6,.newson6.com,45.02222267,Reliable; Analysis/Fact Reporting,0.177778667,Middle
2080,Boulder City Review,.bouldercityreview.com,45.777778,Reliable; Analysis/Fact Reporting,-0.044444667,Middle
2081,ClickOnDetroit - NBC WDIV Local 4 Detroit,.clickondetroit.com,42.49999938,Reliable; Analysis/Fact Reporting,-5.4933336,Middle
2082,CBS ClickOrlando News 6 WKMG,.clickorlando.com,44.89583375,Reliable; Analysis/Fact Reporting,0.125,Middle
2083,WTOC 11,.wtoc.com,45.08888867,Reliable; Analysis/Fact Reporting,-1.851851111,Middle
2084,K8 News Region 8 KAIT,.kait8.com,45.82222333,Reliable; Analysis/Fact Reporting,-0.066666667,Middle
2085,The Gazette,.thegazette.com,40.85555633,Reliable; Analysis/Fact Reporting,-4.62499975,Middle
2086,The Newport Daily News,.newportri.com,43.133334,Reliable; Analysis/Fact Reporting,-0.577777333,Middle
2087,The Apalachicola Times,.franklincounty.news,42.59999933,Reliable; Analysis/Fact Reporting,0.333333333,Middle
2088,California Globe,.californiaglobe.com,21.82795661,Unreliable; Problematic,11.9295769,Skews Right
2089,Strive | Kettering Health,.ketteringhealth.org/strive,40.82222267,Reliable; Analysis/Fact Reporting,-0.088889333,Middle
2090,Leesville Daily Leader,.theleesvilleleader.com,44.13333333,Reliable; Analysis/Fact Reporting,3.206348571,Middle
2091,Review Atlas,.reviewatlas.com,43.4583325,Reliable; Analysis/Fact Reporting,0.020833125,Middle
2092,Bowen Island Undercurrent,.bowenislandundercurrent.com,44.62499875,Reliable; Analysis/Fact Reporting,1.894736316,Middle
2093,Prince George Citizen,.princegeorgecitizen.com,43.06666667,Reliable; Analysis/Fact Reporting,0.066666667,Middle
2094,Too Many Lawyers,.pod.twomanylawyers.adfontesmedia.com,30.333335,Mixed Reliability/Opinion OR Other Issues,2.921565294,Middle
2095,Brown & Black,.pod.brownandblack.adfontesmedia.com,15.56409923,Unreliable; Misleading,-23,Hyper-Partisan Left
2096,The Problem With Jon Stewart (Podcast),.pod.theproblemwithjonstewart.adfontesmedia.com,34.11111,Generally Reliable/Analysis OR Other Issues,-17.82051385,Strong Left
2097,Aggressive Progressive,.pod.aggressiveprogressive.adfontesmedia.com,27.66666667,Mixed Reliability/Opinion OR Other Issues,-22.11111,Hyper-Partisan Left
2098,The Political Orphanage,.pod.politicalorphanage.adfontesmedia.com,31.66666667,Mixed Reliability/Opinion OR Other Issues,-2.37037,Middle
2099,Bo Snerdley's Rush Hour,.pod.bosnerdleysrushhour.adfontesmedia.com,16.733334,Unreliable; Problematic,22.6,Hyper-Partisan Right
2100,iGen Politics,.pod.igenpolitics.adfontesmedia.com,30.33333333,Mixed Reliability/Opinion OR Other Issues,-17.416665,Strong Left
2101,KALB News Channel 5,.kalb.com,43.76190524,Reliable; Analysis/Fact Reporting,0.238095238,Middle
2102,KFDA NewsChannel 10,.newschannel10.com,43.80952381,Reliable; Analysis/Fact Reporting,0.222221905,Middle
2103,KTVF Webcenter Fairbanks,.webcenterfairbanks.com,45.91176471,Reliable; Analysis/Fact Reporting,0.049019412,Middle
2104,ABC 12 WJRT,.abc12.com,45.92157,Reliable; Analysis/Fact Reporting,-0.294117647,Middle
2105,KOLD News 13,.kold.com,46.39215706,Reliable; Analysis/Fact Reporting,-1.3833325,Middle
2106,KSWO 7 News,.kswo.com,44.70175421,Reliable; Analysis/Fact Reporting,-0.017543684,Middle
2107,Palm Beach Daily News,.palmbeachdailynews.com,43.822222,Reliable; Analysis/Fact Reporting,-1.022222,Middle
2108,The Patriot Ledger,.patriotledger.com,43.54166625,Reliable; Analysis/Fact Reporting,-0.062499375,Middle
2109,Tri-County Tribune,.tricountytribune.news,41.03333333,Reliable; Analysis/Fact Reporting,0.013333333,Middle
2110,Beauregard News,.beauregardnews.com,45.08333333,Reliable; Analysis/Fact Reporting,1.523809524,Middle
2111,Columbia Daily Herald,.columbiadailyherald.com,42.97916688,Reliable; Analysis/Fact Reporting,-0.874999375,Middle
2112,Donaldsonville Chief,.donaldsonvillechief.com,42.555556,Reliable; Analysis/Fact Reporting,-0.066666667,Middle
2113,Gaston Gazette,.gastongazette.com,42.75675649,Reliable; Analysis/Fact Reporting,-0.135135135,Middle
2114,Queen City News WJZY Charlotte,.qcnews.com,44.12121273,Reliable; Analysis/Fact Reporting,0.020202121,Middle
2115,KATC-TV 3,.katc.com,45.93333333,Reliable; Analysis/Fact Reporting,-0.155555333,Middle
2116,FOX 47 News WSYM,.fox47news.com,44.69696955,Reliable; Analysis/Fact Reporting,-0.560606364,Middle
